bank,year,report_type,sentence_id,original_sentence,tokenized_sentence,cleaned_sentence,word_count,char_count,original_predicted_topic,original_predicted_pillar,original_pillar_confidence,original_topic_confidence,cleaned_predicted_topic,cleaned_predicted_pillar,cleaned_pillar_confidence,cleaned_topic_confidence
vietcombank,2024,bctn,20,"Bám sát định hướng của Ngân hàng mẹ, quán triệt phương châm hành động ""Đổi mới, Hiệu quả, Bền vững"" với quan điểm chỉ đạo điều hành ""Trách nhiệm – Kỷ cương – Kết nối – Sáng tạo"", VCBS sẽ ưu tiên nguồn lực, đặc biệt tập trung kết nối, khai thác hiệu quả hệ sinh thái Vietcombank và quyết liệt hơn nữa trong việc triển khai các chương trình hành động chuyển đổi, sáng tạo, phát triển tính năng/tiện ích cho khách hàng để phục vụ tốt hơn nữa nhu cầu giao dịch và mang lại trải nghiệm số vượt trội hơn cho khách hàng.","Bám sát định_hướng của Ngân_hàng mẹ , quán_triệt phương_châm hành_động "" Đổi_mới , Hiệu_quả , Bền_vững "" với quan_điểm chỉ_đạo điều_hành "" Trách_nhiệm – Kỷ_cương – Kết_nối – Sáng_tạo "" , VCBS sẽ ưu_tiên nguồn_lực , đặc_biệt tập_trung kết_nối , khai_thác hiệu_quả hệ_sinh_thái Vietcombank và quyết_liệt hơn_nữa trong việc triển_khai các chương_trình hành_động chuyển_đổi , sáng_tạo , phát_triển tính_năng / tiện_ích cho khách_hàng để phục_vụ tốt hơn_nữa nhu_cầu giao_dịch và mang lại trải_nghiệm số vượt_trội hơn cho khách_hàng .",bám sát định_hướng của ngân_hàng mẹ quán_triệt phương_châm hành_động đổi_mới hiệu_quả bền_vững với quan_điểm chỉ_đạo điều_hành trách_nhiệm kỷ_cương kết_nối sáng_tạo vcbs sẽ ưu_tiên nguồn_lực đặc_biệt tập_trung kết_nối khai_thác hiệu_quả hệ_sinh_thái vietcombank và quyết_liệt hơn_nữa trong việc triển_khai các chương_trình hành_động chuyển_đổi sáng_tạo phát_triển tính_năng tiện_ích cho khách_hàng để phục_vụ tốt hơn_nữa nhu_cầu giao_dịch và mang lại trải_nghiệm số vượt_trội hơn cho khách_hàng,62,494,Tuân thủ Kinh tế Xã hội,Quản trị,0.7864893078804016,0.32860496640205383,Tuân thủ Kinh tế Xã hội,Quản trị,0.8876355290412903,0.32944953441619873
vietcombank,2024,bctn,21,"Đặc biệt, trong năm 2025, VCBS sẽ đẩy mạnh hơn nữa công tác gia tăng quy mô vốn, với mục tiêu đem đến cho khách hàng những gói sản phẩm dịch vụ ngày càng hoàn thiện và các chính sách ưu đãi hấp dẫn và xa hơn nữa là trở thành Ngân hàng Đầu tư hàng đầu Việt Nam.","Đặc_biệt , trong năm 2025 , VCBS sẽ đẩy_mạnh hơn_nữa công_tác gia_tăng quy_mô vốn , với mục_tiêu đem đến cho khách_hàng những gói sản_phẩm dịch_vụ ngày_càng hoàn_thiện và các chính_sách ưu_đãi hấp_dẫn và xa hơn_nữa là trở_thành Ngân_hàng Đầu_tư hàng_đầu Việt_Nam .",đặc_biệt trong năm 2025 vcbs sẽ đẩy_mạnh hơn_nữa công_tác gia_tăng quy_mô vốn với mục_tiêu đem đến cho khách_hàng những gói sản_phẩm dịch_vụ ngày_càng hoàn_thiện và các chính_sách ưu_đãi hấp_dẫn và xa hơn_nữa là trở_thành ngân_hàng đầu_tư hàng_đầu việt_nam,38,256,Tuân thủ Kinh tế Xã hội,Quản trị,0.6579912304878235,0.367717981338501,Việc làm,Xã hội,0.5488260984420776,0.26751524209976196
vietcombank,2024,bctn,22,"VCBS luôn cam kết là đối tác đáng tin cậy, an toàn đối với khách hàng, cộng đồng nhà đầu tư, các doanh nghiệp, tổ chức định chế tài chính trong nước và quốc tế và sẽ không ngừng nỗ lực đóng góp tích cực vào sự phát triển của thị trường Chứng khoán Việt Nam.","VCBS luôn cam_kết là đối_tác đáng tin_cậy , an_toàn đối_với khách_hàng , cộng_đồng nhà_đầu_tư , các doanh_nghiệp , tổ_chức định_chế tài_chính trong nước và quốc_tế và sẽ không ngừng nỗ_lực đóng_góp tích_cực vào sự phát_triển của thị_trường_Chứng_khoán Việt_Nam .",vcbs luôn cam_kết là đối_tác đáng tin_cậy an_toàn đối_với khách_hàng cộng_đồng nhà_đầu_tư các doanh_nghiệp tổ_chức định_chế tài_chính trong nước và quốc_tế và sẽ không ngừng nỗ_lực đóng_góp tích_cực vào sự phát_triển của thị_trường_chứng_khoán việt_nam,34,252,Tuân thủ Kinh tế Xã hội,Quản trị,0.743296205997467,0.3504433035850525,Việc làm,Xã hội,0.6458814740180969,0.19211187958717346
vietcombank,2024,bctn,23,NGUYỄN THỊ KIM OANH | THÔNG TIN KHÁI QUÁT | Tên công ty: | Công ty Trách nhiệm hữu hạn Chứng khoán Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam (VCBS).,NGUYỄN_THỊ KIM OANH | THÔNG_TIN KHÁI_QUÁT | Tên công_ty : | Công_ty Trách_nhiệm hữu_hạn Chứng_khoán Ngân_hàng Thương_mại Cổ_phần Ngoại_thương Việt_Nam ( VCBS ) .,nguyễn_thị kim oanh thông_tin khái_quát tên công_ty công_ty trách_nhiệm hữu_hạn chứng_khoán ngân_hàng thương_mại cổ_phần ngoại_thương việt_nam vcbs,17,147,Chính sách Công,Quản trị,0.6497037410736084,0.23675711452960968,Tuân thủ Kinh tế Xã hội,Quản trị,0.6529582142829895,0.24781708419322968
vietcombank,2024,bctn,24,| |-----------------|----------------------------------------| | Tên Tiếng Anh: | Vietcombank Securities Company Limited | | Ngày thành lập: | 07/01/2002 theo Quyết định số 27/QĐ-HĐQT của Chủ tịch Hội đồng Quản trị Ngân hàng Ngoạ thương Việt Nam.,| | - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - | | Tên Tiếng Anh : | Vietcombank Securities_Company_Limited | | Ngày thành_lập : | 07/01/2002 theo Quyết_định số 27 / QĐ-HĐQT của Chủ_tịch Hội_đồng_Quản_trị Ngân_hàng Ngoạ thương Việt_Nam .,tên tiếng anh vietcombank securities_company_limited ngày thành_lập 07/01/2002 theo quyết_định số 27 qđ-hđqt của chủ_tịch hội_đồng_quản_trị ngân_hàng ngoạ thương việt_nam,20,170,Chính sách Công,Quản trị,0.7754918932914734,0.23431798815727234,Tuân thủ Kinh tế Xã hội,Quản trị,0.7306888699531555,0.2527966797351837
vietcombank,2024,bctn,25,| | Giấy phép Thành lập và Hoạt động: | số 09/GPHĐKD ngày 24 tháng 04 năm 2002 do Ủy ban Chứng khoán Nhà nước cấp.,| | Giấy_phép Thành_lập và Hoạt_động : | số 09 / GPHĐKD ngày 24 tháng 04 năm 2002 do Uỷ_ban Chứng_khoán Nhà_nước cấp .,giấy_phép thành_lập và hoạt_động số 09 gphđkd ngày 24 tháng 04 năm 2002 do uỷ_ban chứng_khoán nhà_nước cấp,18,106,Chính sách Công,Quản trị,0.7448622584342957,0.2479834407567978,Thuế,Quản trị,0.7120010852813721,0.37117376923561096
vietcombank,2024,bctn,26,| | Giấy phép điều chỉnh mới nhất: | số 02/GPĐC-UBCK ngày 12 tháng 03 năm 2025 do Ủy ban Chứng khoán Nhà nước cấp.,| | Giấy_phép điều_chỉnh mới nhất : | số 02 / GPĐC-UBCK ngày 12 tháng 03 năm 2025 do Uỷ_ban Chứng_khoán Nhà_nước cấp .,giấy_phép điều_chỉnh mới nhất số 02 gpđc-ubck ngày 12 tháng 03 năm 2025 do uỷ_ban chứng_khoán nhà_nước cấp,18,106,Chính sách Công,Quản trị,0.6991055607795715,0.29936543107032776,Thuế,Quản trị,0.6297114491462708,0.28070300817489624
vietcombank,2024,bctn,27,| Vốn điều lệ: 2.500.000.000.000 đồng (Bằng chữ: Hai nghìn năm trăm tỷ đồng).,| Vốn_điều_lệ : 2.500.000.000.000 đồng ( Bằng chữ : Hai nghìn năm trăm tỷ đồng ) .,vốn_điều_lệ 2.500.000.000.000 đồng bằng chữ hai nghìn năm trăm tỷ đồng,11,70,Thuế,Quản trị,0.5975094437599182,0.21356521546840668,Thuế,Quản trị,0.5927504301071167,0.3021691143512726
vietcombank,2024,bctn,28,"Vốn chủ sở hữu: 4.506.235.252.978 đồng (Bằng chữ: Bốn nghìn năm trăm linh sáu tỷ, hai trăm ba mươi lăm triệu, hai trăm năm mươi hai nghìn, chín trăm bảy mươi tám đồng).","Vốn chủ_sở_hữu : 4.506.235.252.978 đồng ( Bằng chữ : Bốn nghìn năm trăm linh sáu tỷ , hai trăm ba_mươi lăm triệu , hai trăm_năm mươi hai nghìn , chín trăm bảy mươi tám đồng ) .",vốn chủ_sở_hữu 4.506.235.252.978 đồng bằng chữ bốn nghìn năm trăm linh sáu tỷ hai trăm ba_mươi lăm triệu hai trăm_năm mươi hai nghìn chín trăm bảy mươi tám đồng,29,160,Thuế,Quản trị,0.7166434526443481,0.44052550196647644,Thuế,Quản trị,0.6882500648498535,0.34984061121940613
vietcombank,2024,bctn,29,"Trụ sở chính: Tầng 5-6-7-8 Tòa nhà Thủ Đô, Số 72 Đường Trần Hưng Đạo, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Thành phố Hà Nội, Việt Nam.","Trụ_sở chính : Tầng 5-6-7-8 Toà nhà Thủ_Đô , Số 72 Đường Trần_Hưng_Đạo , Phường Trần_Hưng_Đạo , Quận Hoàn_Kiếm , Thành_phố Hà_Nội , Việt_Nam .",trụ_sở chính tầng 5-6-7-8 toà nhà thủ_đô số 72 đường trần_hưng_đạo phường trần_hưng_đạo quận hoàn_kiếm thành_phố hà_nội việt_nam,18,128,Thuế,Quản trị,0.7237703204154968,0.33522000908851624,Thuế,Quản trị,0.6723803877830505,0.31861498951911926
vietcombank,2024,bctn,30,Tel: (84-24)-3936 6990 / Fax: (84-24)-3936 0262 Website: www.vcbs.com.vn | QUÁ TRÌNH HÌNH THÀNH VÀ PHÁT TRIỂN | VCBS chính thức được thành lập ngày 07/01/2002 theo Quyết định số 27/QĐ-HĐQT của Chủ tịch Hội đồng Quản trị (HĐQT) Ngân hàng Ngoại thương Việt Nam.,Tel : ( 84-24 ) -3936 6990 / Fax : ( 84-24 ) -3936 0262 Website : www.vcbs.com.vn | QUÁ_TRÌNH HÌNH_THÀNH VÀ PHÁT_TRIỂN | VCBS chính_thức được thành_lập ngày 07/01/2002 theo Quyết_định số 27 / QĐ-HĐQT của Chủ_tịch Hội_đồng_Quản_trị ( HĐQT ) Ngân_hàng Ngoại_thương Việt_Nam .,tel 84-24 -3936 6990 fax 84-24 -3936 0262 website quá_trình hình_thành và phát_triển vcbs chính_thức được thành_lập ngày 07/01/2002 theo quyết_định số 27 qđ-hđqt của chủ_tịch hội_đồng_quản_trị hđqt ngân_hàng ngoại_thương việt_nam,31,229,Tuân thủ Kinh tế Xã hội,Quản trị,0.5419836044311523,0.2240186333656311,Tuân thủ Kinh tế Xã hội,Quản trị,0.5735777020454407,0.2625642418861389
vietcombank,2024,bctn,31,"Công ty Chứng khoán đầu tiên cung cấp các tiện ích trực tuyến trên thị trường Chứng khoán Việt Nam, cung cấp bảng giá trực tuyến (tại website www.vcbs.com.vn) và tiện ích giao dịch Chứng khoán qua mạng Internet (VCBS – Cyber Investor).","Công_ty Chứng_khoán đầu_tiên cung_cấp các tiện_ích trực_tuyến trên thị_trường_Chứng_khoán Việt_Nam , cung_cấp bảng giá trực_tuyến ( tại website www.vcbs.com.vn) và tiện_ích giao_dịch Chứng_khoán qua mạng Internet ( VCBS – Cyber_Investor ) .",công_ty chứng_khoán đầu_tiên cung_cấp các tiện_ích trực_tuyến trên thị_trường_chứng_khoán việt_nam cung_cấp bảng giá trực_tuyến tại website và tiện_ích giao_dịch chứng_khoán qua mạng internet vcbs cyber_investor,25,211,Chính sách Công,Quản trị,0.48379600048065186,0.365578293800354,Chính sách Công,Quản trị,0.5170344710350037,0.2668877840042114
vietcombank,2024,bctn,32,"Công ty Chứng khoán tiên phong trong việc khai mở thị trường trái phiếu (đây là thị trường vốn chỉ dành cho các Ngân hàng thương mại trước đó hoạt động), VCBS thực hiện bảo lãnh thành công 1.000 tỷ đồng trái phiếu Chính phủ.","Công_ty Chứng_khoán tiên_phong trong việc khai mở thị_trường trái_phiếu ( đây là thị_trường vốn chỉ dành cho các Ngân_hàng thương_mại trước đó hoạt_động ) , VCBS thực_hiện bảo_lãnh thành_công 1.000 tỷ đồng trái_phiếu Chính_phủ .",công_ty chứng_khoán tiên_phong trong việc khai mở thị_trường trái_phiếu đây là thị_trường vốn chỉ dành cho các ngân_hàng thương_mại trước đó hoạt_động vcbs thực_hiện bảo_lãnh thành_công 1.000 tỷ đồng trái_phiếu chính_phủ,31,220,Tuân thủ Kinh tế Xã hội,Quản trị,0.5444758534431458,0.3788994550704956,Tuân thủ Kinh tế Xã hội,Quản trị,0.6203409433364868,0.30163800716400146
vietcombank,2024,bctn,33,Thành lập chi nhánh VCBS tại Thành phố Hồ Chí Minh (VCBS TP.HCM).,Thành_lập chi_nhánh VCBS tại Thành_phố Hồ_Chí_Minh ( VCBS TP. HCM ) .,thành_lập chi_nhánh vcbs tại thành_phố hồ_chí_minh vcbs tp. hcm,9,63,Tuân thủ Kinh tế Xã hội,Quản trị,0.6196144223213196,0.3460276126861572,Tuân thủ Kinh tế Xã hội,Quản trị,0.5045514106750488,0.24897699058055878
vietcombank,2024,bctn,34,Tư vấn và bảo lãnh phát hành cổ phiếu có cam kết chắc chắn cho Công ty cổ phần Xuất nhập khẩu Tổng hợp và Đầu tư Thành phố Hồ Chí Minh (Imexco).,Tư_vấn và bảo_lãnh phát_hành cổ_phiếu có cam_kết chắc_chắn cho Công_ty cổ_phần Xuất_nhập_khẩu Tổng_hợp và Đầu_tư Thành_phố Hồ_Chí_Minh ( Imexco ) .,tư_vấn và bảo_lãnh phát_hành cổ_phiếu có cam_kết chắc_chắn cho công_ty cổ_phần xuất_nhập_khẩu tổng_hợp và đầu_tư thành_phố hồ_chí_minh imexco,18,141,Chính sách Công,Quản trị,0.9026266932487488,0.31229326128959656,Thuế,Quản trị,0.8242152333259583,0.31125712394714355
vietcombank,2024,bctn,35,Đây là lần đầu tiên một Công ty Chứng khoán thực hiện bảo lãnh phát hành cổ phiếu doanh nghiệp có cam kết chắc chắn trên thị trường Chứng khoán Việt Nam.,Đây là lần đầu_tiên một Công_ty Chứng_khoán thực_hiện bảo_lãnh phát_hành cổ_phiếu doanh_nghiệp có cam_kết chắc_chắn trên thị_trường_Chứng_khoán Việt_Nam .,đây là lần đầu_tiên một công_ty chứng_khoán thực_hiện bảo_lãnh phát_hành cổ_phiếu doanh_nghiệp có cam_kết chắc_chắn trên thị_trường_chứng_khoán việt_nam,18,152,Chính sách Công,Quản trị,0.764360785484314,0.3196316361427307,Tuân thủ Kinh tế Xã hội,Quản trị,0.8097930550575256,0.222577765583992
vietcombank,2024,bctn,36,Tư vấn và bảo lãnh phát hành thành công 200 tỷ đồng cổ phiếu Ngân hàng Thương mại Cổ phần (TMCP) Xuất nhập khẩu Việt Nam (Eximbank).,Tư_vấn và bảo_lãnh phát_hành thành_công 200 tỷ đồng cổ_phiếu Ngân_hàng Thương_mại Cổ_phần ( TMCP ) Xuất_nhập_khẩu Việt_Nam ( Eximbank ) .,tư_vấn và bảo_lãnh phát_hành thành_công 200 tỷ đồng cổ_phiếu ngân_hàng thương_mại cổ_phần tmcp xuất_nhập_khẩu việt_nam eximbank,16,127,Tuân thủ Kinh tế Xã hội,Quản trị,0.8981775045394897,0.3265654146671295,Tuân thủ Kinh tế Xã hội,Quản trị,0.9359704256057739,0.2662060260772705
vietcombank,2024,bctn,37,Đây là thương vụ bảo lãnh phát hành cổ phiếu được cam kết chắc chắn có giá trị lớn nhất trong 5 năm đầu tiên của thị trường Chứng khoán Việt Nam.,Đây là thương_vụ bảo_lãnh phát_hành cổ_phiếu được cam_kết chắc_chắn có giá_trị lớn nhất trong 5 năm đầu_tiên của thị_trường_Chứng_khoán Việt_Nam .,đây là thương_vụ bảo_lãnh phát_hành cổ_phiếu được cam_kết chắc_chắn có giá_trị lớn nhất trong năm đầu_tiên của thị_trường_chứng_khoán việt_nam,19,142,Tuân thủ Kinh tế Xã hội,Quản trị,0.7081427574157715,0.2194216400384903,Thuế,Quản trị,0.7150725722312927,0.2358022928237915
vietcombank,2024,bctn,38,Nhận bằng khen của Bộ trưởng Bộ Tài chính về thành tích xuất sắc trong công tác tổ chức bán đấu giá cổ phần của Công ty Thiết bị Bưu điện (POSTEF – Mã: POT) qua Trung tâm Giao dịch Chứng khoán Hà Nội.,Nhận bằng khen của Bộ_trưởng Bộ Tài_chính về thành_tích xuất_sắc trong công_tác tổ_chức bán_đấu_giá cổ_phần của Công_ty Thiết_bị Bưu_điện ( POSTEF – Mã : POT ) qua Trung_tâm Giao_dịch Chứng_khoán Hà_Nội .,nhận bằng khen của bộ_trưởng bộ tài_chính về thành_tích xuất_sắc trong công_tác tổ_chức bán_đấu_giá cổ_phần của công_ty thiết_bị bưu_điện postef mã pot qua trung_tâm giao_dịch chứng_khoán hà_nội,27,194,Thuế,Quản trị,0.5128087997436523,0.2717364430427551,Thuế,Quản trị,0.6298171281814575,0.4392582178115845
vietcombank,2024,bctn,39,"Đây là phiên đấu giá cổ phần đầu tiên của Trung tâm Giao dịch Chứng khoán Hà Nội, tiền thân của Sở Giao dịch Chứng khoán Hà Nội hiện nay.","Đây là phiên đấu_giá cổ_phần đầu_tiên của Trung_tâm Giao_dịch Chứng_khoán Hà_Nội , tiền_thân của Sở_Giao_dịch Chứng_khoán Hà_Nội hiện_nay .",đây là phiên đấu_giá cổ_phần đầu_tiên của trung_tâm giao_dịch chứng_khoán hà_nội tiền_thân của sở_giao_dịch chứng_khoán hà_nội hiện_nay,17,135,Chính sách Công,Quản trị,0.5957506895065308,0.23326919972896576,Thuế,Quản trị,0.5778481960296631,0.19843554496765137
